Date,Open,High,Low,Close,Adj Close,Volume
2014-04-17,70.250000,70.250000,70.250000,70.250000,70.250000,0
2014-04-22,70.250000,70.250000,70.250000,70.250000,70.250000,0
2014-04-23,70.250000,70.250000,70.250000,70.250000,70.250000,0
2014-04-24,70.250000,70.250000,70.250000,70.250000,70.250000,0
2014-04-25,70.250000,70.250000,70.250000,70.250000,70.250000,0
2014-04-28,70.250000,70.250000,70.250000,70.250000,70.250000,0
2014-04-29,70.250000,70.250000,70.250000,70.250000,70.250000,0
2014-04-30,70.250000,70.250000,70.250000,70.250000,70.250000,0
2014-05-02,70.250000,70.250000,70.250000,70.250000,70.250000,0
2014-05-05,67.260002,67.300003,67.250000,67.300003,67.300003,3000
2014-05-06,68.669998,68.669998,68.669998,68.669998,68.669998,0
2014-05-07,68.669998,68.669998,68.669998,68.669998,68.669998,0
2014-05-08,68.669998,68.669998,68.669998,68.669998,68.669998,0
2014-05-09,63.599998,63.599998,63.599998,63.599998,63.599998,2500
2014-05-12,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-13,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-14,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-15,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-16,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-19,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-20,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-21,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-22,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-23,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-26,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-27,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-28,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-29,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-05-30,63.599998,63.599998,63.599998,63.599998,63.599998,0
2014-06-02,71.300003,71.300003,71.300003,71.300003,71.300003,1100
2014-06-03,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-04,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-05,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-06,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-09,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-10,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-11,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-13,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-16,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-17,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-18,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-20,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-23,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-24,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-25,71.300003,71.300003,71.300003,71.300003,71.300003,0
2014-06-26,74.680000,74.680000,74.680000,74.680000,74.680000,1000
2014-06-27,74.680000,74.680000,74.680000,74.680000,74.680000,0
2014-06-30,74.919998,74.919998,74.919998,74.919998,74.919998,56000
2014-07-01,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-02,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-03,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-04,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-07,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-08,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-10,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-11,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-14,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-15,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-16,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-17,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-18,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-21,74.919998,74.919998,74.919998,74.919998,74.919998,0
2014-07-22,76.500000,76.500000,76.500000,76.500000,76.500000,1200
2014-07-23,76.500000,76.500000,76.500000,76.500000,76.500000,0
2014-07-24,83.360001,83.360001,83.360001,83.360001,83.360001,1000
2014-07-25,83.360001,83.360001,83.360001,83.360001,83.360001,0
2014-07-28,83.360001,83.360001,83.360001,83.360001,83.360001,0
2014-07-29,83.360001,83.360001,83.360001,83.360001,83.360001,0
2014-07-30,83.360001,83.360001,83.360001,83.360001,83.360001,0
2014-07-31,83.360001,83.360001,83.360001,83.360001,83.360001,0
2014-08-01,82.099998,82.099998,82.099998,82.099998,82.099998,1100
2014-08-04,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-05,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-06,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-07,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-08,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-11,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-12,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-13,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-14,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-15,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-18,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-19,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-20,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-21,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-22,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-25,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-26,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-27,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-28,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-08-29,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-09-01,82.099998,82.099998,82.099998,82.099998,82.099998,0
2014-09-02,85.449997,85.449997,85.449997,85.449997,85.449997,900
2014-09-03,85.269997,85.269997,85.000000,84.800003,84.800003,1400
2014-09-04,84.800003,84.800003,84.800003,84.800003,84.800003,0
2014-09-05,84.800003,84.800003,84.800003,84.800003,84.800003,0
2014-09-08,84.800003,84.800003,84.800003,84.800003,84.800003,0
2014-09-09,84.800003,84.800003,84.800003,84.800003,84.800003,0
2014-09-10,84.800003,84.800003,84.800003,84.800003,84.800003,0
2014-09-11,88.739998,88.739998,88.739998,88.739998,88.739998,1300
2014-09-12,88.739998,88.739998,88.739998,88.739998,88.739998,0
2014-09-15,88.739998,88.739998,88.739998,88.739998,88.739998,0
2014-09-16,88.739998,88.739998,88.739998,88.739998,88.739998,0
2014-09-17,88.739998,88.739998,88.739998,88.739998,88.739998,0
2014-09-18,88.739998,88.739998,88.739998,88.739998,88.739998,0
2014-09-19,88.739998,88.739998,88.739998,88.739998,88.739998,0
2014-09-22,88.739998,88.739998,88.739998,88.739998,88.739998,0
2014-09-23,88.739998,88.739998,88.739998,88.739998,88.739998,0
2014-09-24,88.739998,88.739998,88.739998,88.739998,88.739998,0
2014-09-25,93.500000,94.760002,93.500000,94.620003,94.620003,24400
2014-09-26,95.230003,95.269997,94.930000,95.269997,95.269997,7100
2014-09-29,97.040001,97.040001,97.040001,97.040001,97.040001,7200
2014-09-30,97.040001,97.040001,97.040001,97.040001,97.040001,0
2014-10-01,97.040001,97.040001,97.040001,97.040001,97.040001,0
2014-10-02,97.040001,97.040001,97.040001,97.040001,97.040001,0
2014-10-03,97.040001,97.040001,97.040001,97.040001,97.040001,0
2014-10-06,97.040001,97.040001,97.040001,97.040001,97.040001,0
2014-10-07,97.040001,97.040001,97.040001,97.040001,97.040001,0
2014-10-08,97.040001,97.040001,97.040001,97.040001,97.040001,0
2014-10-09,97.040001,97.040001,97.040001,97.040001,97.040001,0
2014-10-10,97.040001,97.040001,97.040001,97.040001,97.040001,0
2014-10-13,97.040001,97.040001,97.040001,97.040001,97.040001,0
2014-10-14,97.040001,97.040001,97.040001,97.040001,97.040001,0
2014-10-15,88.250000,88.250000,88.250000,88.250000,88.250000,100
2014-10-16,89.430000,89.430000,89.430000,89.430000,89.430000,3700
2014-10-17,89.430000,89.430000,89.430000,89.430000,89.430000,0
2014-10-20,89.430000,89.430000,89.430000,89.430000,89.430000,0
2014-10-21,95.800003,95.800003,95.800003,95.800003,95.800003,200
2014-10-22,95.800003,95.800003,95.800003,95.800003,95.800003,0
2014-10-23,99.300003,99.300003,99.300003,99.300003,99.300003,700
2014-10-24,99.300003,99.300003,99.300003,99.300003,99.300003,0
2014-10-27,99.300003,99.300003,99.300003,99.300003,99.300003,0
2014-10-28,99.300003,99.300003,99.300003,99.300003,99.300003,0
2014-10-29,99.300003,99.300003,99.300003,99.300003,99.300003,0
2014-10-30,99.300003,99.300003,99.300003,99.300003,99.300003,0
2014-10-31,99.300003,99.300003,99.300003,99.300003,99.300003,0
2014-11-03,93.699997,93.699997,93.699997,93.699997,93.699997,300
2014-11-04,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-05,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-06,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-07,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-10,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-11,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-12,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-13,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-14,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-17,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-18,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-19,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-21,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-24,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-25,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-26,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-27,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-11-28,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-12-01,93.699997,93.699997,93.699997,93.699997,93.699997,0
2014-12-02,97.239998,97.239998,97.239998,97.239998,97.239998,2537964
2014-12-03,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-04,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-05,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-08,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-09,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-10,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-11,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-12,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-15,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-16,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-17,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-18,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-19,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-22,97.239998,97.239998,97.239998,97.239998,97.239998,0
2014-12-23,109.599998,109.599998,109.599998,109.599998,109.599998,1200
2014-12-26,109.599998,109.599998,109.599998,109.599998,109.599998,0
2014-12-29,109.599998,109.599998,109.599998,109.599998,109.599998,0
2014-12-30,109.599998,109.599998,109.599998,109.599998,109.599998,0
2015-01-02,109.599998,109.599998,109.599998,109.599998,109.599998,0
2015-01-05,109.599998,109.599998,109.599998,109.599998,109.599998,0
2015-01-06,104.809998,104.809998,104.809998,104.809998,104.809998,17400
2015-01-07,104.809998,104.809998,104.809998,104.809998,104.809998,0
2015-01-08,104.809998,104.809998,104.809998,104.809998,104.809998,0
2015-01-09,104.809998,104.809998,104.809998,104.809998,104.809998,0
2015-01-12,104.809998,104.809998,104.809998,104.809998,104.809998,0
2015-01-13,104.809998,104.809998,104.809998,104.809998,104.809998,0
2015-01-14,104.809998,104.809998,104.809998,104.809998,104.809998,0
2015-01-15,99.400002,99.400002,99.400002,99.400002,99.400002,1600
2015-01-16,99.400002,99.400002,99.400002,99.400002,99.400002,0
2015-01-19,99.400002,99.400002,99.400002,99.400002,99.400002,0
2015-01-20,99.400002,99.400002,99.400002,99.400002,99.400002,0
2015-01-21,99.400002,99.400002,99.400002,99.400002,99.400002,0
2015-01-22,99.800003,99.800003,99.019997,99.019997,99.019997,6900
2015-01-23,101.599998,101.599998,101.599998,101.599998,101.599998,2700
2015-01-26,101.599998,101.599998,101.599998,101.599998,101.599998,0
2015-01-27,101.599998,101.599998,101.599998,101.599998,101.599998,0
2015-01-28,101.599998,101.599998,101.599998,101.599998,101.599998,0
2015-01-29,100.599998,100.599998,100.599998,100.599998,100.599998,400
2015-01-30,104.199997,104.199997,104.199997,104.199997,104.199997,1300
2015-02-02,104.199997,104.199997,104.199997,104.199997,104.199997,0
2015-02-03,104.199997,104.199997,104.199997,104.199997,104.199997,0
2015-02-04,104.800003,104.800003,104.800003,104.800003,104.800003,3500
2015-02-05,104.800003,104.800003,104.800003,104.800003,104.800003,0
2015-02-06,104.800003,104.800003,104.800003,104.800003,104.800003,0
2015-02-09,104.800003,104.800003,104.800003,104.800003,104.800003,0
2015-02-10,104.800003,104.800003,104.800003,104.800003,104.800003,0
2015-02-11,104.800003,104.800003,104.800003,104.800003,104.800003,0
2015-02-12,108.199997,108.199997,108.199997,108.199997,108.199997,600
2015-02-13,108.199997,108.199997,108.199997,108.199997,108.199997,0
2015-02-18,108.199997,108.199997,108.199997,108.199997,108.199997,0
2015-02-19,108.199997,108.199997,108.199997,108.199997,108.199997,0
2015-02-20,108.199997,108.199997,108.199997,108.199997,108.199997,0
2015-02-23,113.800003,113.800003,113.800003,113.800003,113.800003,3400
2015-02-24,113.800003,113.800003,113.800003,113.800003,113.800003,0
2015-02-25,113.800003,113.800003,113.800003,113.800003,113.800003,0
2015-02-26,113.800003,113.800003,113.800003,113.800003,113.800003,0
2015-02-27,113.800003,113.800003,113.800003,113.800003,113.800003,0
2015-03-02,113.800003,113.800003,113.800003,113.800003,113.800003,0
2015-03-03,113.800003,113.800003,113.800003,113.800003,113.800003,0
2015-03-04,113.800003,113.800003,113.800003,113.800003,113.800003,0
2015-03-05,113.800003,113.800003,113.800003,113.800003,113.800003,0
2015-03-06,123.199997,123.199997,123.199997,123.199997,123.199997,200
2015-03-09,123.199997,123.199997,123.199997,123.199997,123.199997,0
2015-03-10,123.199997,123.199997,123.199997,123.199997,123.199997,0
2015-03-11,123.150002,123.150002,121.300003,121.300003,121.300003,2800
2015-03-12,121.300003,121.300003,121.300003,121.300003,121.300003,0
2015-03-13,127.000000,127.000000,127.000000,127.000000,127.000000,200
2015-03-16,123.800003,123.800003,123.800003,123.800003,123.800003,100
2015-03-17,123.800003,123.800003,123.800003,123.800003,123.800003,0
2015-03-18,128.750000,128.750000,128.750000,128.750000,128.750000,1000
2015-03-19,128.750000,128.750000,128.750000,128.750000,128.750000,0
2015-03-20,128.750000,128.750000,128.750000,128.750000,128.750000,0
2015-03-23,132.399994,132.399994,132.399994,132.399994,132.399994,200
2015-03-24,132.399994,132.399994,132.399994,132.399994,132.399994,0
2015-03-25,132.399994,132.399994,132.399994,132.399994,132.399994,0
2015-03-26,132.399994,132.399994,132.399994,132.399994,132.399994,0
2015-03-27,132.399994,132.399994,132.399994,132.399994,132.399994,0
2015-03-30,132.399994,132.399994,132.399994,132.399994,132.399994,0
2015-03-31,132.399994,132.399994,132.399994,132.399994,132.399994,0
2015-04-01,128.600006,128.600006,128.600006,128.600006,128.600006,100
2015-04-02,128.600006,128.600006,128.600006,128.600006,128.600006,0
2015-04-06,128.600006,128.600006,128.600006,128.600006,128.600006,0
2015-04-07,128.600006,128.600006,128.600006,128.600006,128.600006,0
2015-04-08,128.600006,128.600006,128.600006,128.600006,128.600006,0
2015-04-09,128.600006,128.600006,128.600006,128.600006,128.600006,0
2015-04-10,128.600006,128.600006,128.600006,128.600006,128.600006,0
2015-04-13,128.600006,128.600006,128.600006,128.600006,128.600006,0
2015-04-14,127.440002,127.440002,127.440002,127.440002,127.440002,100
2015-04-15,127.440002,127.440002,127.440002,127.440002,127.440002,0
2015-04-16,127.440002,127.440002,127.440002,127.440002,127.440002,0
2015-04-17,127.440002,127.440002,127.440002,127.440002,127.440002,0
2015-04-20,127.440002,127.440002,127.440002,127.440002,127.440002,0
2015-04-22,127.440002,127.440002,127.440002,127.440002,127.440002,0
2015-04-23,127.440002,127.440002,127.440002,127.440002,127.440002,0
2015-04-24,127.440002,127.440002,127.440002,127.440002,127.440002,0
2015-04-27,127.440002,127.440002,127.440002,127.440002,127.440002,0
2015-04-28,118.720001,118.720001,118.720001,118.720001,118.720001,2100
2015-04-29,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-04-30,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-04,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-05,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-06,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-07,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-08,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-11,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-12,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-13,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-14,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-15,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-18,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-19,118.720001,118.720001,118.720001,118.720001,118.720001,0
2015-05-20,122.500000,122.500000,122.500000,122.500000,122.500000,700
2015-05-21,122.500000,122.500000,122.500000,122.500000,122.500000,0
2015-05-22,122.500000,122.500000,122.500000,122.500000,122.500000,0
2015-05-25,122.500000,122.500000,122.500000,122.500000,122.500000,0
2015-05-26,125.800003,125.800003,125.800003,125.800003,125.800003,100
2015-05-27,126.040001,126.040001,126.040001,126.040001,126.040001,1300
2015-05-28,126.040001,126.040001,126.040001,126.040001,126.040001,0
2015-05-29,126.040001,126.040001,126.040001,126.040001,126.040001,0
2015-06-01,126.040001,126.040001,126.040001,126.040001,126.040001,0
2015-06-02,126.760002,126.760002,126.760002,126.760002,126.760002,1300
2015-06-03,128.860001,128.860001,128.860001,128.860001,128.860001,1400
2015-06-05,130.429993,130.429993,130.429993,130.429993,130.429993,200
2015-06-08,130.429993,130.429993,130.429993,130.429993,130.429993,0
2015-06-09,130.429993,130.429993,130.429993,130.429993,130.429993,0
2015-06-10,130.429993,130.429993,130.429993,130.429993,130.429993,0
2015-06-11,130.429993,130.429993,130.429993,130.429993,130.429993,0
2015-06-12,130.429993,130.429993,130.429993,130.429993,130.429993,0
2015-06-15,127.000000,127.000000,127.000000,127.000000,127.000000,1900
2015-06-16,127.000000,127.000000,127.000000,127.000000,127.000000,0
2015-06-17,127.000000,127.000000,127.000000,127.000000,127.000000,0
2015-06-18,127.000000,127.000000,127.000000,127.000000,127.000000,0
2015-06-19,128.000000,128.000000,128.000000,128.000000,128.000000,700
2015-06-22,128.000000,128.000000,128.000000,128.000000,128.000000,0
2015-06-23,128.000000,128.000000,128.000000,128.000000,128.000000,0
2015-06-24,137.479996,137.479996,137.479996,137.479996,137.479996,5400
2015-06-25,137.479996,137.479996,137.479996,137.479996,137.479996,0
2015-06-26,137.479996,137.479996,137.479996,137.479996,137.479996,0
2015-06-29,137.479996,137.479996,137.479996,137.479996,137.479996,0
2015-06-30,137.479996,137.479996,137.479996,137.479996,137.479996,0
2015-07-01,137.479996,137.479996,137.479996,137.479996,137.479996,0
2015-07-02,137.479996,137.479996,137.479996,137.479996,137.479996,0
2015-07-03,137.479996,137.479996,137.479996,137.479996,137.479996,0
2015-07-06,138.110001,138.110001,138.110001,138.110001,138.110001,400
2015-07-07,138.110001,138.110001,138.110001,138.110001,138.110001,0
2015-07-08,138.110001,138.110001,138.110001,138.110001,138.110001,0
2015-07-10,138.110001,138.110001,138.110001,138.110001,138.110001,0
2015-07-13,138.110001,138.110001,138.110001,138.110001,138.110001,0
2015-07-14,140.500000,140.500000,140.500000,140.500000,140.500000,900
2015-07-15,140.500000,140.500000,140.500000,140.500000,140.500000,0
2015-07-16,140.500000,140.500000,140.500000,140.500000,140.500000,0
2015-07-17,150.009995,150.009995,150.009995,150.009995,150.009995,300
2015-07-20,150.009995,150.009995,150.009995,150.009995,150.009995,0
2015-07-21,156.320007,156.320007,156.320007,156.320007,156.320007,4000
2015-07-22,156.320007,156.320007,156.320007,156.320007,156.320007,0
2015-07-23,156.320007,156.320007,156.320007,156.320007,156.320007,0
2015-07-24,156.320007,156.320007,156.320007,156.320007,156.320007,0
2015-07-27,159.500000,159.500000,159.500000,159.500000,159.500000,700
2015-07-28,160.179993,160.179993,160.179993,160.179993,160.179993,100
2015-07-29,160.179993,160.179993,160.179993,160.179993,160.179993,0
2015-07-30,160.179993,160.179993,160.179993,160.179993,160.179993,0
2015-07-31,163.470001,163.470001,163.470001,163.470001,163.470001,800
2015-08-03,163.470001,163.470001,163.470001,163.470001,163.470001,0
2015-08-04,163.470001,163.470001,163.470001,163.470001,163.470001,0
2015-08-05,168.300003,169.100006,168.300003,169.100006,169.100006,2100
2015-08-06,169.100006,169.100006,169.100006,169.100006,169.100006,0
2015-08-07,165.850006,165.850006,165.850006,165.850006,165.850006,1300
2015-08-10,163.330002,163.330002,163.330002,163.330002,163.330002,100
2015-08-11,162.399994,164.000000,162.399994,164.000000,164.000000,900
2015-08-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2015-08-13,165.699997,165.699997,165.699997,165.699997,165.699997,200
2015-08-14,163.199997,164.000000,163.199997,164.000000,164.000000,1900
2015-08-17,164.000000,164.000000,164.000000,164.000000,164.000000,0
2015-08-18,164.000000,164.000000,164.000000,164.000000,164.000000,0
2015-08-19,165.899994,165.899994,165.899994,165.899994,165.899994,600
2015-08-20,158.300003,158.300003,158.300003,158.300003,158.300003,100
2015-08-21,152.600006,154.699997,152.250000,152.250000,152.250000,5200
2015-08-24,152.250000,152.250000,152.250000,152.250000,152.250000,0
2015-08-25,152.250000,152.250000,152.250000,152.250000,152.250000,0
2015-08-26,152.199997,152.199997,152.199997,152.199997,152.199997,700
2015-08-27,159.300003,159.300003,157.350006,157.350006,157.350006,600
2015-08-28,157.350006,157.350006,157.350006,157.350006,157.350006,0
2015-08-31,157.350006,157.350006,157.350006,157.350006,157.350006,0
2015-09-01,157.350006,157.350006,157.350006,157.350006,157.350006,0
2015-09-02,164.300003,164.300003,164.300003,164.300003,164.300003,1200
2015-09-03,164.300003,164.300003,164.300003,164.300003,164.300003,0
2015-09-04,167.960007,167.960007,167.960007,167.960007,167.960007,400
2015-09-08,167.960007,167.960007,167.960007,167.960007,167.960007,0
2015-09-09,174.399994,174.399994,172.720001,172.720001,172.720001,300
2015-09-10,172.720001,172.720001,172.720001,172.720001,172.720001,0
2015-09-11,178.130005,178.130005,178.130005,178.130005,178.130005,700
2015-09-14,178.130005,178.130005,178.130005,178.130005,178.130005,0
2015-09-15,180.990005,180.990005,180.990005,180.990005,180.990005,400
2015-09-16,180.990005,180.990005,180.990005,180.990005,180.990005,0
2015-09-17,180.990005,180.990005,180.990005,180.990005,180.990005,0
2015-09-18,185.110001,185.110001,185.110001,185.110001,185.110001,600
2015-09-21,190.500000,190.800003,190.169998,190.389999,190.389999,9300
2015-09-22,190.389999,190.389999,190.389999,190.389999,190.389999,0
2015-09-23,190.389999,190.389999,190.389999,190.389999,190.389999,0
2015-09-24,194.300003,194.300003,191.960007,191.960007,191.960007,2000
2015-09-25,186.210007,186.210007,186.210007,186.210007,186.210007,2500
2015-09-28,181.199997,181.199997,181.199997,181.199997,181.199997,3200
2015-09-29,180.270004,181.580002,180.270004,181.580002,181.580002,2800
2015-09-30,181.580002,181.580002,181.580002,181.580002,181.580002,0
2015-10-01,181.580002,181.580002,181.580002,181.580002,181.580002,0
2015-10-02,181.580002,181.580002,181.580002,181.580002,181.580002,0
2015-10-05,181.580002,181.580002,181.580002,181.580002,181.580002,0
2015-10-06,178.630005,178.630005,178.630005,178.630005,178.630005,400
2015-10-07,177.130005,177.130005,177.130005,177.130005,177.130005,1100
2015-10-08,177.130005,177.130005,177.130005,177.130005,177.130005,0
2015-10-09,177.130005,177.130005,177.130005,177.130005,177.130005,0
2015-10-13,177.130005,177.130005,177.130005,177.130005,177.130005,0
2015-10-14,180.050003,180.050003,180.050003,180.050003,180.050003,4400
2015-10-15,183.750000,183.750000,183.750000,183.750000,183.750000,4600
2015-10-16,183.750000,183.750000,183.750000,183.750000,183.750000,0
2015-10-19,191.369995,191.369995,191.369995,191.369995,191.369995,300
2015-10-20,191.369995,191.369995,191.369995,191.369995,191.369995,0
2015-10-21,191.369995,191.369995,191.369995,191.369995,191.369995,0
2015-10-22,191.369995,191.369995,191.369995,191.369995,191.369995,0
2015-10-23,198.300003,198.300003,198.300003,198.300003,198.300003,2600
2015-10-26,201.899994,201.899994,201.899994,201.899994,201.899994,1200
2015-10-27,204.000000,204.000000,202.369995,202.369995,202.369995,9100
2015-10-28,202.369995,202.369995,202.369995,202.369995,202.369995,0
